id	type	DescriptionTitle	PriceLabel	ListingDate	ReListingDate	Address	Suburb	State	PostCode	Property.lat	Property.lon	PropertyType	Agency.Id	Agency.Type	Agency.Name	Agent.Name	Beds	Baths	Cars	EER	PlotSize	Features
177487898	SALES_RESIDENTIAL	Lot 436	$299,000	2019-11-03 23:57:59	2020-02-01 19:00:01	Swann Ridge - Lot 436	Googong	NSW	2620	-35.44471258	149.22762989	LAND	263325	Agent	Googong Township Realty	Contact Us		0	0			[]
177487897	SALES_RESIDENTIAL	Lot 433	$312,000	2019-11-04 03:23:54	2020-02-01 19:00:01	Swann Ridge - Lot 433	Googong	NSW	2620	-35.44471258	149.22762989	OTHER	263325	Agent	Googong Township Realty	Contact Us		0	0			[]
177487907	SALES_RESIDENTIAL	Lot 402	$325,000	2019-11-04 03:32:42	2020-02-01 19:00:01	Swann Ridge - Lot 402	Googong	NSW	2620	-35.44471258	149.22762989	LAND	263325	Agent	Googong Township Realty	Contact Us		0	0			[]
177492766	SALES_RESIDENTIAL	Lot 423	$414,000	2019-11-03 23:09:16	2020-02-01 19:00:01	Swann Ridge - Lot 423	Googong	NSW	2620	-35.44471258	149.22762989	LAND	263325	Agent	Googong Township Realty	Contact Us		0	0			[]
177492767	SALES_RESIDENTIAL	Lot 453	$436,000	2019-11-04 03:16:27	2020-02-01 19:00:02	Swann Ridge - Lot 453	Googong	NSW	2620	-35.44471258	149.22762989	LAND	263325	Agent	Googong Township Realty	Contact Us		0	0			[]
177487906	SALES_RESIDENTIAL	Villa 114 Enjoy an elevated lifestyle in this highly appealing home	$480,000	2019-11-04 04:13:34	2020-02-01 19:00:01	The Grove - Villa 114	Ngunnawal	ACT	2913	-35.175702041141804	149.103077310201	RETIREMENT_VILLAGE	708263	Agent	Lendlease	Kate Bower	2.0	2	1	6.0		['Split System a/c']
175449236	SALES_RESIDENTIAL	Quiet, Green & Tranquil	$579,900-$729,900	2019-02-06 19:32:35	2020-02-01 19:00:00	The Bradfield - 3 Bedroom Apartment	Downer	ACT	2602	-35.244654856295	149.145101899113	OTHER	3250	Agent	LJ Hooker Project Marketing	Keenan Veraar	3.0	2	2	7.0		['Allocated Car Spaces']
175468940	SALES_RESIDENTIAL	A Modern Sanctuary	$927,900	2018-07-14 05:49:50	2020-02-01 19:00:01	Republic - Uncompromised Design	Belconnen	ACT	2617	-35.2408989	149.07122819999998	APARTMENT	220765	Agent	GEOCON	Matt Nicholls	3.0	2	2	5.0		['Body Corporate', 'Dishwasher', 'Double Glazed Windows', 'Intercom', 'New Construction', 'Plans Approved', 'Reverse Cycle a/c', 'Shower']
177899979	SALES_RESIDENTIAL	Original family home nestled in a quiet street	Auction 29/02/20	2020-02-02 23:52:18		9 Carmichael Street	Deakin	ACT	2600	-35.318839200000006	149.10553230000002	HOUSE	883084	Agent	McGrath Woden	Cameron Whitnall	3.0	1	0	1.0	766.0	[]
177899581	SALES_RESIDENTIAL	Peaceful family residence with elevated outlook	Auction 29/02/20	2020-02-02 23:12:07		66 Fidge Street	Calwell	ACT	2905	-35.4476201	149.10796519999997	HOUSE	883084	Agent	McGrath Woden	Cameron Whitnall	3.0	2	2	3.0	1361.0	[]
177899215	SALES_RESIDENTIAL	Potential Plus	Auction 04/03/20	2020-02-02 22:02:02		3 McLorinan Street	Chisholm	ACT	2905	-35.4247571	149.11688999999998	HOUSE	180	Agent	Dwyer Dunn Property Consultants	John Dunn	3.0	1	0	1.0	802.0	['Close To Parklands', 'Close To Schools', 'Close To Shops', 'Close To Transport', 'Internal Laundry', 'Quiet Location']
177899718	SALES_RESIDENTIAL	Excellent entry level opportunity!	$299,000	2020-02-02 21:52:04		42/3A Stornaway Road	Queanbeyan	NSW	2620	-35.346737	149.22674740000002	APARTMENT	12	Agent	Blackshaw Manuka	Christine Bassingthwaighte	1.0	1	1		82.0	['Air Conditioning', 'Built-In Wardrobes', 'Close To Schools', 'Close To Shops', 'Secure Parking', 'Terrace/balcony']
177879663	SALES_RESIDENTIAL	Super location at a great price.	$545,000+	2020-02-02 20:08:21		9/26 De Burgh Street	Lyneham	ACT	2602	-35.25674919	149.13161597	APARTMENT	131645	Agent	Real EstateTeam	Andrew Paton	3.0	2	2	6.0	676.0	[]
177899848	SALES_RESIDENTIAL	Superb Quality on all Fronts	$599,000+	2020-02-03 01:41:39		Rockwell - Luxury Townhomes of the Future	Bruce	ACT	2617	-35.2416881314302	149.101469556726	OTHER	535149	Agent	inStyle Estate Agents 	Jamie McDonell	3.0	3	2	6.9		[]
177900037	SALES_RESIDENTIAL	Separate Title Townhouse with Enormous Potential in a Premium Location!	$600,000+	2020-02-03 01:56:02		11 Cornish Place	Holder	ACT	2611	-35.33579038	149.0440359	TOWNHOUSE	574769	Agent	Total Property Sales	Craig Bright	3.0	2	2	1.0		['Ceiling Fans', 'Dining Room', 'Enclosed Backyard', 'Fencing', 'Heating Wood Fire', 'Lounge Room', 'Off-street Parking', 'Outdoor Entertaining Area', 'Walk In Robe']
177903134	SALES_RESIDENTIAL	Updated residence enjoys a peaceful sunny position	Over $620,000	2020-02-03 05:52:01		4 Finnerty Place	Kambah	ACT	2902	-35.387192	149.067655	HOUSE	883084	Agent	McGrath Woden	Cameron Whitnall	3.0	2	2	4.5	706.0	[]
177793200	SALES_RESIDENTIAL	Attention Buyers! The Perfect Start In Bonython	$629,000+	2020-01-08 05:41:48	2020-02-02 23:53:37	56 Barr Smith Avenue	Bonython	ACT	2905	-35.4319549	149.0779219	HOUSE	422	Agent	Luton Properties Tuggeranong	Michael Martin	4.0	2	2	3.0	902.0	[]
177796005	SALES_RESIDENTIAL	Brindabella Views and Spacious Living	$765,000+	2020-01-09 00:50:46	2020-02-02 23:53:58	32 Callaway Crescent	Gordon	ACT	2906	-35.460270200000004	149.08159840000002	HOUSE	422	Agent	Luton Properties Tuggeranong	Michael Martin	4.0	2	2	1.5	909.0	[]
177784753	SALES_RESIDENTIAL	Renovated Home With Granny Flat	$779,000	2020-01-07 03:02:00	2020-02-02 23:54:27	70 Kingscote Crescent	Bonython	ACT	2905	-35.4306817	149.0768458	HOUSE	422	Agent	Luton Properties Tuggeranong	Michael Martin	6.0	3	3	3.5	914.0	[]
177900456	SALES_RESIDENTIAL	4-6 Weeks Away From Completion	$790,000	2020-02-03 01:02:18		91 Mary Street	Googong	NSW	2620	-35.4201396	149.2288969	HOUSE	285646	Agent	White Rhino Property	Gavin Van Zyl	4.0	2	2		461.0	['Area Views', 'Built-In Wardrobes', 'Close To Schools', 'Close To Shops', 'Close To Transport']
177900046	SALES_RESIDENTIAL	BAM BAM Bedrock I mean Bedbrook	Offers over $889,000	2020-02-02 23:52:04		8 Bedbrook Street	Coombs	ACT	2611	-35.3206064	149.049141	HOUSE	854944	Agent	Blackshaw Woden, Weston Creek & Molonglo	Sean Rogers	4.0	2	2	5.0	520.0	['Air Conditioning', 'Built-In Wardrobes', 'Formal Lounge', 'Secure Parking']
177899756	SALES_RESIDENTIAL	Move in now!	$920,000+	2020-02-02 22:19:47		Campbell5 - Siena - Unit 73	Campbell	ACT	2612	-35.2906516074889	149.144114826335	APARTMENT	510357	Agent	JWLand	Dallas Harry	3.0	2	2	6.0		[]
